date	it	instrument	satellite	channel	nassim	nrej	oberr	OmF_wobc	OmF_bc	pen	rms	std
2021-05-11 13:00:00	2	mhs	n19	5	186	4	2.0	-0.6278811	-0.1028364	0.0890495	0.7114148	0.703943
2021-05-11 13:00:00	3	mhs	n19	1	169	49	2.5	-1.3702259	-0.687496	0.0512482	2.5036615	2.4074198
2021-05-11 13:00:00	3	mhs	n19	2	174	26	2.5	0.5320819	-0.3047018	0.0540912	1.7641431	1.7376299
2021-05-11 13:00:00	3	mhs	n19	3	174	4	-2.5	0.1679327	0.168631	0.2219422	1.2093862	1.197572
2021-05-11 13:00:00	3	mhs	n19	4	174	7	2.0	-0.1160503	-0.0394547	0.1230277	0.7263777	0.7253054
2021-05-11 13:00:00	3	mhs	n19	5	174	4	2.0	-0.6081203	-0.1712131	0.0832272	0.6838594	0.6620799
2021-05-11 14:00:00	1	mhs	n19	1	232	155	2.5	-1.3561079	-1.6292499	0.3808312	2.9825808	2.4982659
2021-05-11 14:00:00	1	mhs	n19	2	265	63	2.5	-0.5046878	-1.0485556	0.2093185	2.1396937	1.8651596
2021-05-11 14:00:00	1	mhs	n19	3	265	6	-2.5	0.1573172	-0.0612696	0.2075479	1.176099	1.1745019
2021-05-11 14:00:00	1	mhs	n19	4	265	14	2.0	0.0897153	0.0256095	0.200162	0.9312291	0.9308769
2021-05-11 14:00:00	1	mhs	n19	5	265	13	2.0	-0.7016004	-0.1919254	0.1391277	0.8362463	0.8139241
2021-05-11 14:00:00	2	mhs	n19	1	274	109	2.5	-1.4666744	-1.0426946	0.2536709	2.5933823	2.3745357
2021-05-11 14:00:00	2	mhs	n19	2	307	35	2.5	-0.4938458	-0.6450481	0.1389217	1.9156025	1.8037311
2021-05-11 14:00:00	2	mhs	n19	3	307	3	-2.5	0.1487927	-0.0534219	0.192662	1.1374622	1.136207
2021-05-11 14:00:00	2	mhs	n19	4	307	8	2.0	0.1175606	0.0319122	0.1620723	0.8376604	0.8370523
2021-05-11 14:00:00	2	mhs	n19	5	307	5	2.0	-0.7264283	-0.1179565	0.1115103	0.7616674	0.7524782
2021-05-11 14:00:00	3	mhs	n19	1	286	101	2.5	-1.264998	-0.7976226	0.1728866	2.4084416	2.2725292
2021-05-11 14:00:00	3	mhs	n19	2	317	30	2.5	-0.4005406	-0.6001239	0.1236493	1.8082236	1.7057326
2021-05-11 14:00:00	3	mhs	n19	3	317	2	-2.5	0.1587268	-0.0451453	0.2050052	1.169896	1.1690246
2021-05-11 14:00:00	3	mhs	n19	4	317	8	2.0	0.1050608	0.037909	0.1420453	0.7786582	0.7777349
2021-05-11 14:00:00	3	mhs	n19	5	317	11	2.0	-0.7322017	-0.0948566	0.0941053	0.7027145	0.6962829
2021-05-11 15:00:00	1	mhs	n19	1	81	105	2.5	-2.0625126	-0.9700841	0.1457379	3.0720849	2.9149001
2021-05-11 15:00:00	1	mhs	n19	2	87	75	2.5	-0.1059978	-1.1014323	0.1729075	2.5298623	2.2775096
2021-05-11 15:00:00	1	mhs	n19	3	87	3	-2.5	0.1077942	0.0880001	0.223649	1.238272	1.2351411
2021-05-11 15:00:00	1	mhs	n19	4	87	13	2.0	0.0819107	0.0643786	0.1684856	0.8617846	0.8593766
2021-05-11 15:00:00	1	mhs	n19	5	87	11	2.0	-0.6460226	0.0588394	0.101809	0.7584192	0.7561333
2021-05-11 15:00:00	1	mhs	metop-b	1	137	27	2.5	0.9170257	-1.2905027	0.5990613	2.8385365	2.5282192
2021-05-11 15:00:00	1	mhs	metop-b	2	149	19	2.5	0.6009915	-0.578387	0.4874042	2.1087913	2.0279224
2021-05-11 15:00:00	1	mhs	metop-b	3	149	1	2.5	-0.0349065	-0.1967576	0.1219059	0.8998316	0.8780566
2021-05-11 15:00:00	1	mhs	metop-b	4	149	0	2.0	-0.1644671	0.1497569	0.1812876	0.8693565	0.8563607
2021-05-11 15:00:00	1	mhs	metop-b	5	149	1	2.0	-0.4474536	0.1971388	0.1688847	0.8481792	0.8249511
2021-05-11 15:00:00	2	mhs	n19	1	108	106	2.5	-2.2878478	-1.0212947	0.0806481	2.793243	2.5998392
2021-05-11 15:00:00	2	mhs	n19	2	118	78	2.5	-0.3311334	-1.1922846	0.0962426	2.5185558	2.2184636
2021-05-11 15:00:00	2	mhs	n19	3	118	4	-2.5	0.0954415	0.0808473	0.2115882	1.2085644	1.2058572
2021-05-11 15:00:00	2	mhs	n19	4	118	5	2.0	-0.1374316	-0.0876336	0.1529527	0.8517295	0.8472093
2021-05-11 15:00:00	2	mhs	n19	5	118	6	2.0	-0.7010373	0.0265539	0.0778549	0.7890894	0.7886425
2021-05-11 15:00:00	2	mhs	metop-b	1	177	25	2.5	0.7867605	-0.4856573	0.3552306	2.2091834	2.15514
2021-05-11 15:00:00	2	mhs	metop-b	2	190	13	2.5	0.4908389	-0.2506577	0.3032905	1.6792807	1.6604681
2021-05-11 15:00:00	2	mhs	metop-b	3	190	0	2.5	-0.0276172	-0.0502465	0.1087932	0.8398049	0.8383003
2021-05-11 15:00:00	2	mhs	metop-b	4	190	0	2.0	-0.1827213	0.0434131	0.1312224	0.7415887	0.7403169
