date	it	instrument	satellite	channel	nassim	nrej	oberr	OmF_wobc	OmF_bc	pen	rms	std
2021-05-11 13:00:00	2	amsua	n19	2	231	0	2.2	-3.345162	-0.1097462	0.0586308	1.5905091	1.5867183
2021-05-11 13:00:00	2	amsua	n19	3	231	0	2.0	-0.3546966	-0.0406821	0.0438761	0.9092984	0.9083879
2021-05-11 13:00:00	2	amsua	n19	4	231	0	0.55	-0.5986868	-0.100199	0.1070447	0.3412569	0.3262153
2021-05-11 13:00:00	2	amsua	n19	5	231	0	0.3	-0.9143172	-0.0346188	0.1875858	0.1825255	0.1792124
2021-05-11 13:00:00	2	amsua	n19	6	636	0	0.23	-1.1262461	-0.0106576	0.2497084	0.1175973	0.1171134
2021-05-11 13:00:00	2	amsua	n19	7	635	41	-0.23	-1.2478491	0.0414137	1.8573505	0.3136672	0.3109213
2021-05-11 13:00:00	2	amsua	n19	8	398	278	-0.25	0.1471064	-0.0969754	2.7745112	0.4166386	0.4051956
2021-05-11 13:00:00	2	amsua	n19	9	676	0	0.25	-0.8238211	0.0144106	0.3315191	0.1441295	0.1434073
2021-05-11 13:00:00	2	amsua	n19	10	676	0	0.35	-0.5896764	-0.0110007	0.3357239	0.2037218	0.2034246
2021-05-11 13:00:00	2	amsua	n19	11	676	0	-0.4	-0.5355037	-0.061857	0.5536767	0.3036832	0.2973167
2021-05-11 13:00:00	2	amsua	n19	12	671	5	-0.55	-0.2528569	-0.1361213	0.7226762	0.5116361	0.4931962
2021-05-11 13:00:00	2	amsua	n19	13	206	470	-0.8	0.3439743	0.8183904	0.632204	0.8817065	0.3280907
2021-05-11 13:00:00	2	amsua	n19	15	229	2	3.5	1.2693104	0.3590438	0.0600905	1.6051005	1.564428
2021-05-11 13:00:00	3	amsua	n19	1	230	7	2.5	-4.8727562	-0.2463898	0.0803842	1.7851933	1.7681083
2021-05-11 13:00:00	3	amsua	n19	2	237	0	2.2	-3.3745589	-0.0269969	0.0587659	1.6116209	1.6113947
2021-05-11 13:00:00	3	amsua	n19	3	237	0	2.0	-0.3499893	-0.1150886	0.044921	0.9193191	0.9120867
2021-05-11 13:00:00	3	amsua	n19	4	237	0	0.55	-0.5909849	-0.07183	0.0994969	0.318588	0.3103849
2021-05-11 13:00:00	3	amsua	n19	5	237	0	0.3	-0.9070961	-0.0203363	0.1690894	0.1707599	0.1695446
2021-05-11 13:00:00	3	amsua	n19	6	636	0	0.23	-1.1234485	-0.0082848	0.2465801	0.1168511	0.116557
2021-05-11 13:00:00	3	amsua	n19	7	637	39	-0.23	-1.2473349	0.041185	1.8728011	0.3149692	0.3122649
2021-05-11 13:00:00	3	amsua	n19	8	397	279	-0.25	0.1501081	-0.0936566	2.7676048	0.4161198	0.4054431
2021-05-11 13:00:00	3	amsua	n19	9	676	0	0.25	-0.8248053	0.014194	0.3282854	0.1434248	0.1427207
2021-05-11 13:00:00	3	amsua	n19	10	676	0	0.35	-0.5891014	-0.0090335	0.3334516	0.2030311	0.20283
2021-05-11 13:00:00	3	amsua	n19	11	676	0	-0.4	-0.5326843	-0.0590406	0.5486139	0.3022923	0.2964707
2021-05-11 13:00:00	3	amsua	n19	12	671	5	-0.55	-0.251109	-0.1345917	0.7200501	0.5107031	0.4926487
2021-05-11 13:00:00	3	amsua	n19	13	206	470	-0.8	0.3439934	0.8183254	0.6322648	0.8816931	0.3282168
2021-05-11 13:00:00	3	amsua	n19	15	234	3	3.5	1.2828523	0.2530709	0.053973	1.5369961	1.5160185
2021-05-11 14:00:00	1	amsua	n19	1	373	6	2.5	-2.0187972	-0.6047716	0.261263	1.9496468	1.8534762
2021-05-11 14:00:00	1	amsua	n19	2	379	0	2.2	-1.6280597	-0.205929	0.0648616	1.2461214	1.2289882
2021-05-11 14:00:00	1	amsua	n19	3	379	0	2.0	-0.495185	-0.6208514	0.1298774	1.0097085	0.7962756
2021-05-11 14:00:00	1	amsua	n19	4	379	0	0.55	-1.2040702	-0.4619458	0.784218	0.5817116	0.3535455
2021-05-11 14:00:00	1	amsua	n19	5	379	2	0.3	-1.1360345	-0.1998027	1.0837793	0.3316395	0.2646954
2021-05-11 14:00:00	1	amsua	n19	6	1144	0	0.23	-1.1989337	-0.0822025	0.7324997	0.1996556	0.1819481
2021-05-11 14:00:00	1	amsua	n19	7	1129	100	-0.23	-1.3199123	-0.0483087	1.8968374	0.3169525	0.3132494
2021-05-11 14:00:00	1	amsua	n19	8	743	486	-0.25	0.3220896	-0.0809616	2.8909854	0.4252952	0.4175179
2021-05-11 14:00:00	1	amsua	n19	9	1225	4	0.25	-0.876813	-0.1033889	1.0752166	0.259565	0.2380855
2021-05-11 14:00:00	1	amsua	n19	10	1228	1	0.35	-0.6020934	-0.1145652	0.6876778	0.2915735	0.268123
2021-05-11 14:00:00	1	amsua	n19	11	1229	0	-0.4	-0.604072	-0.0991637	0.6291911	0.3239763	0.308427
2021-05-11 14:00:00	1	amsua	n19	12	1209	20	-0.55	-0.4691708	-0.1987244	0.7984844	0.5372736	0.4991709
2021-05-11 14:00:00	1	amsua	n19	13	559	670	-0.8	0.0952923	0.4899098	0.4439812	0.7415702	0.5566999
2021-05-11 14:00:00	1	amsua	n19	14	21	1208	-3.0	0.7335721	0.7335721	0.0109002	0.8331796	0.3950445
2021-05-11 14:00:00	1	amsua	n19	15	376	3	3.5	-0.1576904	-0.0746886	0.1544648	1.6576948	1.6560114
2021-05-11 14:00:00	2	amsua	n19	1	424	7	2.5	-1.9931025	-0.3076944	0.130086	1.5218516	1.4904216
2021-05-11 14:00:00	2	amsua	n19	2	431	0	2.2	-1.6022817	-0.1631338	0.0498945	1.1836005	1.1723043
2021-05-11 14:00:00	2	amsua	n19	3	431	0	2.0	-0.35643	-0.2661667	0.0524054	0.7384393	0.6888018
2021-05-11 14:00:00	2	amsua	n19	4	431	0	0.55	-1.1261988	-0.1384281	0.1346772	0.293636	0.258959
2021-05-11 14:00:00	2	amsua	n19	5	431	0	0.3	-1.1090745	-0.0686361	0.3520963	0.2043696	0.1924994
2021-05-11 14:00:00	2	amsua	n19	6	1159	0	0.23	-1.185944	-0.0122077	0.3109235	0.1301589	0.1295852
2021-05-11 14:00:00	2	amsua	n19	7	1147	82	-0.23	-1.2921535	-0.0214774	1.8428976	0.3124175	0.3116784
2021-05-11 14:00:00	2	amsua	n19	8	748	481	-0.25	0.3473435	-0.0674641	2.7001727	0.4110211	0.4054466
2021-05-11 14:00:00	2	amsua	n19	9	1229	0	0.25	-0.7802315	-0.0033948	0.3552626	0.1492031	0.1491645
2021-05-11 14:00:00	2	amsua	n19	10	1229	0	0.35	-0.509155	-0.0114814	0.376276	0.2156874	0.2153816
2021-05-11 14:00:00	2	amsua	n19	11	1229	0	-0.4	-0.5433768	-0.0383777	0.5310356	0.2976513	0.2951668
2021-05-11 14:00:00	2	amsua	n19	12	1210	19	-0.55	-0.4477464	-0.1792691	0.7830571	0.5320885	0.5009798
2021-05-11 14:00:00	2	amsua	n19	13	556	673	-0.8	0.0973598	0.4909818	0.4434478	0.741043	0.5550509
2021-05-11 14:00:00	2	amsua	n19	14	21	1208	-3.0	0.7386845	0.7386845	0.0110246	0.8377315	0.3951446
2021-05-11 14:00:00	2	amsua	n19	15	430	1	3.5	0.2045174	-0.1850722	0.0921495	1.3827053	1.3702636
2021-05-11 14:00:00	3	amsua	n19	1	462	6	2.5	-2.1705855	-0.2333349	0.1156105	1.5014691	1.4832277
2021-05-11 14:00:00	3	amsua	n19	2	468	0	2.2	-1.8255845	-0.1297447	0.0484052	1.2175691	1.2106365
2021-05-11 14:00:00	3	amsua	n19	3	468	0	2.0	-0.4000078	-0.2282829	0.0478685	0.7439761	0.7080871
2021-05-11 14:00:00	3	amsua	n19	4	468	0	0.55	-1.0915851	-0.1262016	0.1192744	0.2936383	0.2651351
2021-05-11 14:00:00	3	amsua	n19	5	468	0	0.3	-1.0909482	-0.0364351	0.3026	0.1905312	0.1870151
2021-05-11 14:00:00	3	amsua	n19	6	1160	0	0.23	-1.1837262	-0.0112536	0.295613	0.1269146	0.1264147
2021-05-11 14:00:00	3	amsua	n19	7	1146	83	-0.23	-1.2930178	-0.0222613	1.8184592	0.3103392	0.3095397
2021-05-11 14:00:00	3	amsua	n19	8	750	479	-0.25	0.3438389	-0.0710576	2.710173	0.4117812	0.4056039
2021-05-11 14:00:00	3	amsua	n19	9	1229	0	0.25	-0.7813272	-0.0039443	0.3405744	0.1460859	0.1460327
2021-05-11 14:00:00	3	amsua	n19	10	1229	0	0.35	-0.5091708	-0.0106021	0.3709064	0.2141423	0.2138797
2021-05-11 14:00:00	3	amsua	n19	11	1229	0	-0.4	-0.5419733	-0.0369594	0.5258772	0.2961993	0.2938844
2021-05-11 14:00:00	3	amsua	n19	12	1210	19	-0.55	-0.4467302	-0.1783674	0.7818665	0.5316903	0.5008789
2021-05-11 14:00:00	3	amsua	n19	13	556	673	-0.8	0.0978339	0.4910994	0.4435178	0.7410819	0.5549989
2021-05-11 14:00:00	3	amsua	n19	14	21	1208	-3.0	0.7398639	0.7398639	0.0110505	0.8387723	0.3951461
2021-05-11 14:00:00	3	amsua	n19	15	467	1	3.5	0.2434701	-0.0823569	0.0804618	1.3438015	1.3412755
2021-05-11 15:00:00	1	amsua	n19	1	126	2	2.5	-5.3324506	0.1302925	0.1006644	1.9660244	1.9617023
2021-05-11 15:00:00	1	amsua	n19	2	128	0	2.2	-4.2610175	-0.2963316	0.0544932	1.6876992	1.6614801
2021-05-11 15:00:00	1	amsua	n19	3	128	0	2.0	-1.64654	-0.8379555	0.1138654	1.4219899	1.1488628
2021-05-11 15:00:00	1	amsua	n19	4	128	0	0.55	-1.100467	-0.2178533	0.1114269	0.3924745	0.32646
2021-05-11 15:00:00	1	amsua	n19	5	128	1	0.3	-1.1239823	0.0425248	0.213913	0.2105077	0.2061677
2021-05-11 15:00:00	1	amsua	n19	6	1069	0	0.23	-1.2124739	-0.0555517	0.4926003	0.1790493	0.1702136
2021-05-11 15:00:00	1	amsua	n19	7	1057	74	-0.23	-1.2976398	-0.0022271	1.7799679	0.3081185	0.3081104
2021-05-11 15:00:00	1	amsua	n19	8	706	425	-0.25	0.3392306	0.0379527	2.9019125	0.4261069	0.4244133
2021-05-11 15:00:00	1	amsua	n19	9	1108	23	0.25	-0.7413938	0.0172392	0.6224529	0.1974963	0.1967424
2021-05-11 15:00:00	1	amsua	n19	10	1108	23	0.35	-0.5310709	-0.0529031	0.5674303	0.2648648	0.2595277
2021-05-11 15:00:00	1	amsua	n19	11	1107	24	-0.4	-0.5729555	-0.0611063	0.631122	0.3242735	0.318464
2021-05-11 15:00:00	1	amsua	n19	12	1093	38	-0.55	-0.5991056	-0.2066877	0.7681537	0.5266829	0.4844328
2021-05-11 15:00:00	1	amsua	n19	13	758	373	-0.8	0.0762341	0.3898345	0.3938604	0.6999578	0.5813518
2021-05-11 15:00:00	1	amsua	n19	14	39	1092	-3.0	0.8491794	0.8491794	0.0141851	0.9371978	0.3965275
2021-05-11 15:00:00	1	amsua	n19	15	126	2	3.5	1.6711585	0.5353851	0.0837085	1.7964685	1.7148358
2021-05-11 15:00:00	1	amsua	metop-b	7	239	0	-0.23	-1.4508755	0.0122277	0.558609	0.1719825	0.1715472
2021-05-11 15:00:00	1	amsua	metop-b	8	239	0	0.25	-1.2242071	-0.0127908	0.698715	0.2090987	0.2087072
2021-05-11 15:00:00	1	amsua	metop-b	9	239	0	0.25	-1.1003899	-0.1933843	1.3207626	0.2877269	0.2130476
2021-05-11 15:00:00	1	amsua	metop-b	10	239	0	0.35	-0.8142984	-0.2266551	0.9796703	0.3481724	0.2642943
2021-05-11 15:00:00	1	amsua	metop-b	11	239	0	-0.4	-0.7336532	-0.2291184	0.9057367	0.3894826	0.3149626
2021-05-11 15:00:00	1	amsua	metop-b	12	231	8	-0.55	-0.5029193	-0.2237072	0.7057108	0.5106274	0.4590157
2021-05-11 15:00:00	1	amsua	metop-b	13	59	180	-0.8	-0.1455818	0.6221756	0.3931149	0.7316372	0.3849551
2021-05-11 15:00:00	2	amsua	n19	1	153	3	2.5	-5.4178818	0.0802199	0.0923567	1.9071956	1.9055078
2021-05-11 15:00:00	2	amsua	n19	2	156	0	2.2	-4.2934277	-0.2297754	0.0522481	1.6707322	1.6548563
2021-05-11 15:00:00	2	amsua	n19	3	156	0	2.0	-1.6718092	-0.5991435	0.0857015	1.2498581	1.0968922
2021-05-11 15:00:00	2	amsua	n19	4	156	0	0.55	-1.0398534	-0.1948561	0.0824167	0.3683592	0.3126014
2021-05-11 15:00:00	2	amsua	n19	5	156	1	0.3	-1.0867501	0.0124524	0.1554272	0.1849931	0.1845735
2021-05-11 15:00:00	2	amsua	n19	6	1081	0	0.23	-1.1958253	-0.014114	0.2947975	0.1386974	0.1379774
2021-05-11 15:00:00	2	amsua	n19	7	1058	73	-0.23	-1.2997831	-0.0041931	1.7121419	0.3020823	0.3020532
2021-05-11 15:00:00	2	amsua	n19	8	710	421	-0.25	0.3366839	0.0376994	2.812643	0.4195018	0.4178044
2021-05-11 15:00:00	2	amsua	n19	9	1108	23	0.25	-0.7427309	0.0126694	0.331006	0.1440189	0.1434605
2021-05-11 15:00:00	2	amsua	n19	10	1108	23	0.35	-0.5080527	-0.0196044	0.3424859	0.2057797	0.2048437
2021-05-11 15:00:00	2	amsua	n19	11	1108	23	-0.4	-0.5416696	-0.0299301	0.5096154	0.2914112	0.2898701
2021-05-11 15:00:00	2	amsua	n19	12	1094	37	-0.55	-0.5825996	-0.1908179	0.7355564	0.5154533	0.4788326
2021-05-11 15:00:00	2	amsua	n19	13	754	377	-0.8	0.0799354	0.3920832	0.393516	0.699722	0.579553
2021-05-11 15:00:00	2	amsua	n19	14	39	1092	-3.0	0.8555689	0.8555689	0.0143843	0.9435364	0.3978226
2021-05-11 15:00:00	2	amsua	n19	15	154	2	3.5	1.7881322	0.4996747	0.0751744	1.7868882	1.7156033
2021-05-11 15:00:00	2	amsua	metop-b	7	239	0	-0.23	-1.4104332	0.0537452	0.4828982	0.1599026	0.1505998
2021-05-11 15:00:00	2	amsua	metop-b	8	239	0	0.25	-1.1585487	0.0412692	0.465456	0.1706625	0.1655975
2021-05-11 15:00:00	2	amsua	metop-b	9	239	0	0.25	-0.9471251	-0.0298332	0.3805781	0.1544471	0.1515384
2021-05-11 15:00:00	2	amsua	metop-b	10	239	0	0.35	-0.6366487	-0.0347728	0.3387803	0.2047173	0.2017424
2021-05-11 15:00:00	2	amsua	metop-b	11	239	0	-0.4	-0.6035081	-0.1014595	0.5540496	0.3045621	0.2871655
2021-05-11 15:00:00	2	amsua	metop-b	12	237	2	-0.55	-0.4805375	-0.1925635	0.6656585	0.4963692	0.457495
2021-05-11 15:00:00	2	amsua	metop-b	13	52	187	-0.8	-0.0452679	0.6888046	0.4507615	0.7839856	0.3744083
2021-05-11 15:00:00	3	amsua	n19	1	168	2	2.5	-5.3980067	0.1771611	0.088986	1.8571403	1.8486709
2021-05-11 15:00:00	3	amsua	n19	2	170	0	2.2	-4.3209761	-0.1475456	0.0484077	1.6064815	1.5996916
2021-05-11 15:00:00	3	amsua	n19	3	170	0	2.0	-1.7012145	-0.542312	0.0758771	1.1869381	1.0558029
2021-05-11 15:00:00	3	amsua	n19	4	170	0	0.55	-1.0337226	-0.1940182	0.0771586	0.368406	0.3131772
2021-05-11 15:00:00	3	amsua	n19	5	170	1	0.3	-1.0775551	0.0035226	0.1467988	0.1834914	0.1834576
2021-05-11 15:00:00	3	amsua	n19	6	1084	0	0.23	-1.1964387	-0.0162099	0.2894087	0.1375754	0.1366171
2021-05-11 15:00:00	3	amsua	n19	7	1058	73	-0.23	-1.3033272	-0.0079581	1.7086918	0.3017865	0.3016816
2021-05-11 15:00:00	3	amsua	n19	8	709	422	-0.25	0.3360166	0.0380878	2.7999749	0.4185562	0.4168196
2021-05-11 15:00:00	3	amsua	n19	9	1108	23	0.25	-0.7454381	0.0105561	0.3273373	0.1432186	0.142829
2021-05-11 15:00:00	3	amsua	n19	10	1108	23	0.35	-0.5093394	-0.0208926	0.3400511	0.2050468	0.2039797
2021-05-11 15:00:00	3	amsua	n19	11	1108	23	-0.4	-0.5414121	-0.0296735	0.5080747	0.2909702	0.2894532
2021-05-11 15:00:00	3	amsua	n19	12	1094	37	-0.55	-0.5820259	-0.1902526	0.7349802	0.5152509	0.4788397
2021-05-11 15:00:00	3	amsua	n19	13	754	377	-0.8	0.0802077	0.3923364	0.3937332	0.6999112	0.5796101
2021-05-11 15:00:00	3	amsua	n19	14	39	1092	-3.0	0.8561059	0.8561059	0.0144021	0.9440974	0.3979984
2021-05-11 15:00:00	3	amsua	n19	15	169	1	3.5	1.9614597	0.6059997	0.0801697	1.8552229	1.7534584
2021-05-11 15:00:00	3	amsua	metop-b	7	239	0	-0.23	-1.4107486	0.0534358	0.4852311	0.1602883	0.151119
2021-05-11 15:00:00	3	amsua	metop-b	8	239	0	0.25	-1.159242	0.0368373	0.4514754	0.1680799	0.1639935
2021-05-11 15:00:00	3	amsua	metop-b	9	239	0	0.25	-0.9493243	-0.0317229	0.3848885	0.1553192	0.1520451
2021-05-11 15:00:00	3	amsua	metop-b	10	239	0	0.35	-0.6385669	-0.0349587	0.3382149	0.2045465	0.201537
2021-05-11 15:00:00	3	amsua	metop-b	11	239	0	-0.4	-0.6057204	-0.1035666	0.5562919	0.3051804	0.2870697
2021-05-11 15:00:00	3	amsua	metop-b	12	237	2	-0.55	-0.4827498	-0.1946426	0.6686912	0.4974917	0.4578344
2021-05-11 15:00:00	3	amsua	metop-b	13	52	187	-0.8	-0.04978	0.6852676	0.4481052	0.7818971	0.3765253
2021-05-11 16:00:00	1	amsua	n18	1	240	8	2.5	-1.2804202	-0.3826166	0.184845	1.857968	1.8181445
2021-05-11 16:00:00	1	amsua	n18	2	248	0	2.2	-0.8157353	0.0614003	0.0539279	1.2807918	1.2793192
2021-05-11 16:00:00	1	amsua	n18	3	248	0	2.0	0.3584474	0.3961138	0.084717	0.8744864	0.7796283
2021-05-11 16:00:00	1	amsua	n18	4	248	0	0.55	-0.7708764	-0.1041749	0.2250884	0.3559666	0.3403819
2021-05-11 16:00:00	1	amsua	n18	5	248	8	-0.3	-0.8305639	-0.2858279	1.5805673	0.4264384	0.3164681
2021-05-11 16:00:00	1	amsua	n18	6	743	0	0.23	-1.3544545	-0.0963056	0.772313	0.2052571	0.1812615
2021-05-11 16:00:00	1	amsua	n18	7	800	0	0.23	-1.6163791	0.0682282	0.8078439	0.206862	0.1952864
2021-05-11 16:00:00	1	amsua	n18	8	791	9	-0.25	-1.1519086	0.0120325	1.5669568	0.3131115	0.3128802
2021-05-11 16:00:00	1	amsua	n18	9	800	0	-0.25	-1.1504855	0.0321408	0.7839198	0.2216351	0.2192922
2021-05-11 16:00:00	1	amsua	n18	10	800	0	0.35	-0.9448505	-0.0491179	0.5144085	0.2521624	0.2473324
2021-05-11 16:00:00	1	amsua	n18	11	800	0	-0.4	-1.0102538	-0.1225199	0.6973999	0.3409407	0.3181657
2021-05-11 16:00:00	1	amsua	n18	12	768	32	-0.55	-0.7267657	-0.2959201	0.8643189	0.558955	0.4741962
2021-05-11 16:00:00	1	amsua	n18	13	440	360	-0.8	-0.3910743	0.3816993	0.3884285	0.6988064	0.5853512
2021-05-11 16:00:00	1	amsua	n18	14	11	789	-3.0	0.7444415	0.7444415	0.0112525	0.8423809	0.394224
2021-05-11 16:00:00	1	amsua	n18	15	247	1	3.5	1.060676	0.0555646	0.1182262	1.66688	1.6659536
2021-05-11 16:00:00	1	amsua	metop-a	1	163	0	2.5	0.3867165	-0.4604096	0.2651167	1.6652275	1.6003143
2021-05-11 16:00:00	1	amsua	metop-a	2	163	0	2.2	-0.5254514	-0.0185503	0.0439342	0.7226102	0.7223721
2021-05-11 16:00:00	1	amsua	metop-a	3	163	0	2.0	-1.0589568	-1.2223052	0.5263842	1.7403899	1.2389218
2021-05-11 16:00:00	1	amsua	metop-a	4	163	0	0.55	-0.9345436	-0.149741	0.1975504	0.2767923	0.2327909
2021-05-11 16:00:00	1	amsua	metop-a	5	163	2	0.3	-0.7121124	-0.1820598	0.9738857	0.3014591	0.2402745
2021-05-11 16:00:00	1	amsua	metop-a	6	231	0	0.23	-1.2102506	-0.1424962	0.8070054	0.2067889	0.1498549
2021-05-11 16:00:00	1	amsua	metop-a	9	230	4	0.25	-1.0686091	-0.3188501	2.2939319	0.3791364	0.2051318
2021-05-11 16:00:00	1	amsua	metop-a	10	231	3	0.35	-0.7546884	-0.423107	2.0456248	0.5029194	0.2718611
2021-05-11 16:00:00	1	amsua	metop-a	11	200	34	-0.4	-0.9332963	-0.6232014	2.8427728	0.6880023	0.2914915
2021-05-11 16:00:00	1	amsua	metop-a	12	198	36	-0.55	-1.1683931	-0.8530052	2.3508281	0.9213023	0.3481092
2021-05-11 16:00:00	1	amsua	metop-a	13	182	52	-0.8	-1.1819704	-0.0412989	0.2699887	0.5950189	0.5935839
2021-05-11 16:00:00	1	amsua	metop-a	14	36	198	-3.0	0.5952377	0.5952377	0.0099149	0.7814858	0.5063714
2021-05-11 16:00:00	1	amsua	metop-a	15	163	0	3.5	-0.7679804	0.3150754	0.159942	1.5513463	1.5190137
2021-05-11 16:00:00	1	amsua	n19	1	93	2	2.5	0.8017883	0.3165122	0.3713231	2.0907107	2.0666135
2021-05-11 16:00:00	1	amsua	n19	2	95	0	2.2	0.4949839	0.290309	0.055364	0.8314421	0.7791128
2021-05-11 16:00:00	1	amsua	n19	3	95	0	2.0	0.8407385	0.7868176	0.1494223	0.9244523	0.4853145
2021-05-11 16:00:00	1	amsua	n19	4	95	0	0.55	-0.984742	0.1660594	0.1828262	0.2637467	0.2049063
2021-05-11 16:00:00	1	amsua	n19	5	95	0	0.3	-0.9747547	0.1404026	0.6058942	0.2436413	0.1991186
2021-05-11 16:00:00	1	amsua	n19	6	150	0	0.23	-1.2884776	0.0095815	0.5206443	0.1678506	0.1675769
2021-05-11 16:00:00	1	amsua	n19	7	156	7	-0.23	-1.4536248	-0.0466586	1.4463233	0.2767381	0.2727764
2021-05-11 16:00:00	1	amsua	n19	8	114	49	-0.25	0.4976539	-0.0881845	2.673227	0.4089684	0.3993477
2021-05-11 16:00:00	1	amsua	n19	9	162	1	0.25	-1.023549	-0.2810493	1.8314385	0.3387816	0.1891672
2021-05-11 16:00:00	1	amsua	n19	10	163	0	0.35	-0.5996662	-0.1423716	0.5465445	0.259957	0.217504
2021-05-11 16:00:00	1	amsua	n19	11	163	0	-0.4	-0.7877939	-0.1627116	0.4601947	0.2769576	0.2241214
2021-05-11 16:00:00	1	amsua	n19	12	163	0	-0.55	-0.835878	-0.2578085	0.7320967	0.5138947	0.4445475
2021-05-11 16:00:00	1	amsua	n19	13	135	28	-0.8	-0.2473169	0.3260125	0.2790204	0.5970124	0.5001397
2021-05-11 16:00:00	1	amsua	n19	14	10	153	-3.0	0.9878635	0.9878635	0.0167333	1.0208758	0.2575135
2021-05-11 16:00:00	1	amsua	n19	15	84	11	3.5	2.9211395	1.8929392	0.3673403	2.4274549	1.5196441
2021-05-11 16:00:00	2	amsua	n18	1	283	3	2.5	-1.7384749	-0.2034041	0.1138138	1.6513061	1.6387308
2021-05-11 16:00:00	2	amsua	n18	2	286	0	2.2	-1.0970181	0.001449	0.0448581	1.3087195	1.3087187
2021-05-11 16:00:00	2	amsua	n18	3	286	0	2.0	0.3462547	0.1263909	0.060151	0.7798269	0.7695163
2021-05-11 16:00:00	2	amsua	n18	4	286	0	0.55	-0.6831827	-0.0646135	0.1759153	0.335048	0.3287587
2021-05-11 16:00:00	2	amsua	n18	5	286	7	-0.3	-0.7599306	-0.2588645	1.3446073	0.398568	0.3030605
2021-05-11 16:00:00	2	amsua	n18	6	748	0	0.23	-1.3243427	-0.0073341	0.3341099	0.1358997	0.1357016
2021-05-11 16:00:00	2	amsua	n18	7	800	0	0.23	-1.6177887	0.0283893	0.5400105	0.1691355	0.1667359
2021-05-11 16:00:00	2	amsua	n18	8	777	23	-0.25	-1.1852413	-0.020496	1.7485088	0.3307525	0.3301169
2021-05-11 16:00:00	2	amsua	n18	9	800	0	-0.25	-1.1700974	0.0147426	0.5600968	0.1873424	0.1867614
2021-05-11 16:00:00	2	amsua	n18	10	800	0	0.35	-0.9190014	-0.0134377	0.3065966	0.194674	0.1942097
2021-05-11 16:00:00	2	amsua	n18	11	800	0	-0.4	-0.966338	-0.0786609	0.5468767	0.3018987	0.2914709
2021-05-11 16:00:00	2	amsua	n18	12	778	22	-0.55	-0.7182609	-0.2863362	0.8426762	0.5519175	0.471831
2021-05-11 16:00:00	2	amsua	n18	13	444	356	-0.8	-0.3659191	0.4066951	0.3917418	0.7026471	0.5729852
2021-05-11 16:00:00	2	amsua	n18	14	7	793	-3.0	0.7561614	0.7561614	0.0103947	0.8194939	0.3158958
2021-05-11 16:00:00	2	amsua	n18	15	284	2	3.5	1.197591	0.1236882	0.0970117	1.5319744	1.526973
2021-05-11 16:00:00	2	amsua	metop-a	1	179	0	2.5	0.6672266	-0.1475529	0.1086497	1.0596055	1.0492817
2021-05-11 16:00:00	2	amsua	metop-a	2	179	0	2.2	-0.3277505	0.0420336	0.0235018	0.5229051	0.521213
2021-05-11 16:00:00	2	amsua	metop-a	3	179	0	2.0	-0.9901082	-0.658317	0.3584321	1.4434635	1.2846033
2021-05-11 16:00:00	2	amsua	metop-a	4	179	0	0.55	-0.8962943	-0.054331	0.1242411	0.2204016	0.2136001
2021-05-11 16:00:00	2	amsua	metop-a	5	179	0	0.3	-0.706012	-0.0445835	0.4929681	0.2150662	0.2103943
2021-05-11 16:00:00	2	amsua	metop-a	6	230	0	0.23	-1.1682167	-0.0054726	0.261791	0.1178116	0.1176845
2021-05-11 16:00:00	2	amsua	metop-a	9	234	0	0.25	-0.8069932	-0.0309517	0.4727661	0.1721202	0.1693144
2021-05-11 16:00:00	2	amsua	metop-a	10	234	0	0.35	-0.5008613	-0.0258011	0.3601081	0.2110262	0.209443
2021-05-11 16:00:00	2	amsua	metop-a	11	224	10	-0.4	-0.8214421	-0.5220297	2.2150612	0.6076635	0.3110305
2021-05-11 16:00:00	2	amsua	metop-a	12	204	30	-0.55	-1.094966	-0.7890675	2.0657905	0.8633005	0.3502289
2021-05-11 16:00:00	2	amsua	metop-a	13	183	51	-0.8	-1.1417924	-0.0034507	0.2611512	0.5848057	0.5847955
2021-05-11 16:00:00	2	amsua	metop-a	14	32	202	-3.0	0.6501114	0.6501114	0.0101531	0.7997221	0.4657366
2021-05-11 16:00:00	2	amsua	metop-a	15	179	0	3.5	-0.4369799	0.3010923	0.1199995	1.3396268	1.3053518
2021-05-11 16:00:00	2	amsua	n19	1	105	1	2.5	0.3476856	-0.0791231	0.314902	1.9390532	1.9374382
2021-05-11 16:00:00	2	amsua	n19	2	106	0	2.2	0.2804183	0.1343186	0.0414551	0.7394309	0.727129
2021-05-11 16:00:00	2	amsua	n19	3	106	0	2.0	0.6310749	0.5107806	0.0810182	0.6855763	0.4572943
2021-05-11 16:00:00	2	amsua	n19	4	106	0	0.55	-1.0830969	0.0466768	0.0847731	0.1822207	0.176141
2021-05-11 16:00:00	2	amsua	n19	5	106	0	0.3	-1.0390714	0.0488019	0.3104058	0.1754138	0.1684885
2021-05-11 16:00:00	2	amsua	n19	6	151	0	0.23	-1.3022194	-0.0148741	0.3011018	0.1278426	0.1269743
2021-05-11 16:00:00	2	amsua	n19	7	158	5	-0.23	-1.4280629	-0.022581	1.3839203	0.270715	0.2697716
2021-05-11 16:00:00	2	amsua	n19	8	116	47	-0.25	0.5417851	-0.0642808	2.3197946	0.3809796	0.3755176
